FID,OBJECTID,TYPE,CODE,Shape_Leng,CONST_CODE,Shape_Area,OBJECTID_1,NAME,OBJECTID_2,CONSTITUEN,COUNTY_ASS,SPOILT,COUNTY_A_1,REJECTED,REPORTED,SPOILT_VAL,VALID,DISPUTED,RESULT,COUNTY_COD,Shape_Le_1,COUNTY_NAM,Shape_Le_2,REGISTERED,X,Y
37757,37152,Bound Surface,1,0.019501000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37758,37153,Bound Surface,1,0.012953000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37758,37153,Bound Surface,1,0.012953000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37761,37154,Bound Surface,1,0.000603000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37763,37155,Bound Surface,1,0.013555000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37764,37156,Bound Surface,1,0.018200000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37764,37156,Bound Surface,1,0.018200000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37768,37157,Bound Surface,1,0.005608000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37770,37158,Main Track (Mortorable),4,0.004158000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37770,37158,Main Track (Mortorable),4,0.004158000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37772,37159,Bound Surface,1,0.009756000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37774,37160,Bound Surface,1,0.006266000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37776,37161,Bound Surface,1,0.010312000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37778,37162,Bound Surface,1,0.002369000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37780,37163,Bound Surface,1,0.008149000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37781,37164,Bound Surface,1,0.001688000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37782,37271,Other Tracks and Footpaths,5,0.001213000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37783,37165,Bound Surface,1,0.013563000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37783,37165,Bound Surface,1,0.013563000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37784,37272,Main Track (Mortorable),4,0.025331000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37785,37166,Bound Surface,1,0.005090000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37786,37273,Main Track (Mortorable),4,0.000905000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37787,37274,Main Track (Mortorable),4,0.004801000000000,230,0.004503266280000,962,NANGINA,4413,FUNYULA,1149,24,NANGINA,176,7,0.009623095429030,2494,0,1,40,0.397705419300000,BUSIA,0.397705419300000,6934,,
37787,37274,Main Track (Mortorable),4,0.004801000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37788,37167,Bound Surface,1,0.014389000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37789,37168,Bound Surface,1,0.004991000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37790,37275,Main Track (Mortorable),4,0.005018000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37791,37169,Bound Surface,1,0.000035000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37792,37276,Main Track (Mortorable),4,0.005328000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37793,37277,Main Track (Mortorable),4,0.000827000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37794,37170,Bound Surface,1,0.013572000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37795,37171,Bound Surface,1,0.002035000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37796,37278,Main Track (Mortorable),4,0.001786000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37797,37279,Main Track (Mortorable),4,0.001567000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37798,37172,Bound Surface,1,0.011726000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37799,37280,Main Track (Mortorable),4,0.008063000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37800,37173,Bound Surface,1,0.003662000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37802,37174,Bound Surface,1,0.000285000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37804,37175,Bound Surface,1,0.016009000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37805,37283,Main Track (Mortorable),4,0.010244000000000,231,0.006364518920000,969,BUNYALA WEST,4428,BUDALANGI,1154,8,BUNYALA WEST,48,1,0.023460410557185,341,0,1,40,0.344489656270000,BUSIA,0.344489656270000,8401,,
37805,37283,Main Track (Mortorable),4,0.010244000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37806,37176,Bound Surface,1,0.001072000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37807,37284,Main Track (Mortorable),4,0.010047000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37808,37177,Bound Surface,1,0.008091000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37808,37177,Bound Surface,1,0.008091000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37809,37285,Main Track (Mortorable),4,0.012652000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37810,37178,Bound Surface,1,0.007852000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37811,37179,Bound Surface,1,0.011400000000000,230,0.005937694250000,968,BWIRI,4426,FUNYULA,1151,56,BWIRI,256,7,0.022544283413849,2484,0,1,40,0.420956940680000,BUSIA,0.420956940680000,6143,,
37812,37286,Main Track (Mortorable),4,0.010973000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37813,37180,Main Track (Mortorable),4,0.002721000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37814,37287,Main Track (Mortorable),4,0.008634000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37815,37181,Bound Surface,1,0.000609000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37817,37182,Main Track (Mortorable),4,0.003348000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37819,37183,Bound Surface,1,0.001360000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37822,37184,Bound Surface,1,0.001232000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37823,37185,Dry Weather Road,3,0.002306000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37825,37186,Dry Weather Road,3,0.004079000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37828,37187,Bound Surface,1,0.005049000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37830,37188,Bound Surface,1,0.010004000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37832,37191,Main Track (Mortorable),4,0.015519000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37834,37192,Main Track (Mortorable),4,0.002641000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37835,37193,Main Track (Mortorable),4,0.007520000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37838,37194,Main Track (Mortorable),4,0.006809000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37840,37195,Main Track (Mortorable),4,0.009983000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37842,37196,Main Track (Mortorable),4,0.000536000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37844,37197,Main Track (Mortorable),4,0.006303000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37845,37198,Other Tracks and Footpaths,5,0.021466000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37848,37199,Other Tracks and Footpaths,5,0.008445000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37850,37200,Main Track (Mortorable),4,0.014054000000000,230,0.006839590860000,976,AGENG'A NANGUBA,4445,FUNYULA,1150,72,AGENG'A NANGUBA,216,9,0.021595680863827,3334,0,1,40,0.449394815520000,BUSIA,0.449394815520000,8980,,
37873,37318,Other Tracks and Footpaths,5,0.011695000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
37876,37319,Other Tracks and Footpaths,5,0.003670000000000,231,0.005635521950000,983,BUNYALA NORTH,4512,BUDALANGI,1153,48,BUNYALA NORTH,80,3,0.037914691943128,1266,0,1,40,0.404347646200000,BUSIA,0.404347646200000,8432,,
